date,content,sentiment_result,polarity,subjectivity,sentiment
2023-02-13 20:45:19+00:00,"Movement in and out of Fagba from Ishaga is free,  Ishaga to Elliot is better,  Toyin-Agbado crossing Rd is still busy though moving steadily.","{'polarity': 0.2916666666666667, 'subjectivity': 0.525, 'sentiment': 'Positive'}",0.2916666666666667,0.525,Positive
2023-02-13 20:49:01+00:00,      The stretch of Lekki Ajah Exp way is okay aside slight delay at traffic light alternation points  Ajah Jubilee bridge inw Abraham Adesanya is ok. Abraham Adesanya Inw Olokonla through Blenco is good but slow towards Sangotedo inw Shoprite.,"{'polarity': 0.2722222222222222, 'subjectivity': 0.4777777777777778, 'sentiment': 'Positive'}",0.2722222222222222,0.4777777777777778,Positive
2023-02-14 05:42:25+00:00,      Vehicular movement from Odo Ogun down to Ajegunle to Thomas to Irawo to Idera to Weigh bridge to Owode Onirin to Owode Elede down to Mile 12 is gtg. Navigating through under Mile 12 bridge inward Ajelogo in and out is still looking good.,"{'polarity': 0.1296296296296296, 'subjectivity': 0.39259259259259266, 'sentiment': 'Positive'}",0.1296296296296296,0.39259259259259266,Positive
2023-02-14 05:42:25+00:00,Ascending &amp; descending Mile 12 bridge inward Kosofe to Iyana School is gtg.  RJ from Iyana School to Mile 12 is gtg. Ascending &amp; descending Mile 12 bridge inward Owode Elede to Owode Onirin to Weigh bridge to Idera to Irawo to Thomas to Ajegunle to Odo Ogun is gtg.  ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2023-02-14 05:47:47+00:00,"          Traffic along Mile 2 Oshodi express way has been diverted to the service lane up to Cele under bridge inward Oshodi due to road construction work on the main carriage way, While Iyana Itire to Lawanson is good but a ","{'polarity': 0.2472222222222222, 'subjectivity': 0.4361111111111111, 'sentiment': 'Positive'}",0.2472222222222222,0.4361111111111111,Positive
2023-02-14 05:47:48+00:00," at Otunba intersection due to traffic light Alternation and approaching Lawanson is a little bit slow due to motorists turning at Lawanson U turn by Lawanson Bus Stop, Ijesha Road is good likewise Ogunlana exit to link Cele Okota bridge and return journey from O","{'polarity': 0.051785714285714275, 'subjectivity': 0.4214285714285714, 'sentiment': 'Positive'}",0.051785714285714275,0.4214285714285714,Positive
2023-02-14 05:47:49+00:00,"... Cele link bridge inward Ijesha and likewise to link Cele express is a slow moving traffic due to road construction work on the main carriage way, Ijesha market to Pako Aguda is good while Aguda to Nepa connecting Olatunde Onimole down to Census is a moving traffic.","{'polarity': 0.057222222222222195, 'subjectivity': 0.39944444444444444, 'sentiment': 'Positive'}",0.057222222222222195,0.39944444444444444,Positive
2023-02-14 05:47:50+00:00,"Babs Animashaun road from Census to Bode Thomas junction down to Doyin orile is a moving traffic, Bode Thomas junction to link Eric Moore junction connecting Iganmu is good, Ogunlana drive to Masha roundabout is good but a slight delay at Olufemi intersection due to ","{'polarity': 0.19055555555555553, 'subjectivity': 0.4061111111111112, 'sentiment': 'Positive'}",0.19055555555555553,0.4061111111111112,Positive
2023-02-14 05:47:51+00:00," Alternation, While Karounwi to Kilo down to Masha likewise Adelabu to Masha roundabout connecting Onilegogoro down to Stadium is a moving traffic.         ","{'polarity': -0.15555555555555559, 'subjectivity': 0.2888888888888889, 'sentiment': 'Negative'}",-0.15555555555555559,0.2888888888888889,Negative
2023-02-14 05:52:28+00:00,      Good movement from Iyana Dopemu inward Cement through Mangoro to Ile Z junction to connect Ile Zik is also good to  slightly busy around Ile Zik due to traffic light  Zik inward Ajayi farm is good to go.,"{'polarity': 0.4124999999999999, 'subjectivity': 0.5291666666666667, 'sentiment': 'Positive'}",0.4124999999999999,0.5291666666666667,Positive
2023-02-14 05:52:29+00:00,Ajayi farm inward National is a moving traffic due to the narrowed path at National.. further movement from National down to Bolade Oshodi is still very good to go likewise RJ on the entire stretch is still very much good to go.         ,"{'polarity': 0.22157407407407406, 'subjectivity': 0.5281481481481481, 'sentiment': 'Positive'}",0.22157407407407406,0.5281481481481481,Positive
2023-02-14 05:56:13+00:00,        Good  movement along  Marina road from UBA toward Cathedral at this hour. Good connecting Inner Marina from Outer Marina by CMS bus stop also.  further movement toward NITEL intersection is good to go.,"{'polarity': 0.41999999999999993, 'subjectivity': 0.49333333333333335, 'sentiment': 'Positive'}",0.41999999999999993,0.49333333333333335,Positive
2023-02-14 05:56:14+00:00,"NITEL connecting Outer marina by State house is  good.  It is still good at this hour  descending 3MB toward Flag Staff House, but may be busy later as influx  increases.  Free flow heading toward Flag Staff House while returning back from Independence bridge, for now.","{'polarity': 0.31666666666666665, 'subjectivity': 0.38333333333333336, 'sentiment': 'Positive'}",0.31666666666666665,0.38333333333333336,Positive
2023-02-14 05:56:15+00:00,The stretch of JK Randle Road down to Water Board is free.  Cambell street towards Island Maternity Hospital and Lion Building is good to go. Free movement on Old Defence Road to connect both TBS Avenue and Catholic mission street.,"{'polarity': 0.24074074074074078, 'subjectivity': 0.46481481481481485, 'sentiment': 'Positive'}",0.24074074074074078,0.46481481481481485,Positive
2023-02-14 05:56:16+00:00,Ganiyu Smith road is good to connect Igbosere and linking Bamgbose Street.  Good movement on Bamgbose to connect back to Campos Square and Tinubu Square.  Good descending CMS bridge toward Cathedral and  Odunlami except for alternation delay at Cathedral.,"{'polarity': 0.5249999999999999, 'subjectivity': 0.45000000000000007, 'sentiment': 'Positive'}",0.5249999999999999,0.45000000000000007,Positive
2023-02-14 05:56:17+00:00,"Campus Square linking Igbosere is good down to Kam-Salem house.  Free on Broad Street from General Hospital toward freedom park, First Baptist church, Book Shop House and Tinubu Square. Further movement toward Apongbon is still moving expectedly.      ","{'polarity': 0.15086805555555555, 'subjectivity': 0.4668402777777778, 'sentiment': 'Positive'}",0.15086805555555555,0.4668402777777778,Positive
2023-02-14 05:58:37+00:00,        Motorists are still enjoying Free flow of traffic right from Carter bridge down to Leventis connect Inner and Outer Marina.        CMS bridge descending UBA roundabout has faster movement through Apongbon under bridge.,"{'polarity': 0.206031746031746, 'subjectivity': 0.47825396825396815, 'sentiment': 'Positive'}",0.206031746031746,0.47825396825396815,Positive
2023-02-14 05:58:37+00:00,Broad Street link Apongbon towards olowogbowo is very good.      Leventis ascending Elegbata bridge towards Ebute Ero connect Police Post is appreciable movement.         ,"{'polarity': 0.48624999999999996, 'subjectivity': 0.5462500000000001, 'sentiment': 'Positive'}",0.48624999999999996,0.5462500000000001,Positive
2023-02-14 07:19:11+00:00,"          High influx on 3rd mainland bridge but slow and steady approaching Adeniji inward Simpson under bridge, slow movement from Simpson bridge inward Osborne road, Obalende bridge is good, Onikan bridge descending Flag house is slow.","{'polarity': 0.01583333333333331, 'subjectivity': 0.355, 'sentiment': 'Positive'}",0.01583333333333331,0.355,Positive
2023-02-14 07:19:11+00:00,"CMS bridge down to UBA is good, Return journey, Apogbon bridge descending CMS by Outer marina inward State house is good to go, appreciable movement from Officers mess ascending McWen bridge down to Bonny camp, Obalende bridge and the stretch of Ilubirin down to Adeniji is good.","{'polarity': 0.21979166666666664, 'subjectivity': 0.4677083333333334, 'sentiment': 'Positive'}",0.21979166666666664,0.4677083333333334,Positive
2023-02-14 07:19:12+00:00,"Adeniji down to Adekunle on 3rd mainland bridge is good, Osborne road inward Emergency point to connect Ilubirin is good.         ","{'polarity': 0.3111111111111111, 'subjectivity': 0.3722222222222223, 'sentiment': 'Positive'}",0.3111111111111111,0.3722222222222223,Positive
2023-02-14 07:40:42+00:00,        Busy Movement from Empire to Jibowu under bridge inward Herbert Malculey down to Adekunle intersection are busy at the moment while return journey from Adekunle intersection to Jibowu under bridge is also busy Yaba to Oyingbo is busy also.,"{'polarity': 0.048888888888888885, 'subjectivity': 0.2977777777777778, 'sentiment': 'Positive'}",0.048888888888888885,0.2977777777777778,Positive
2023-02-14 07:40:43+00:00,"Bourjson roundabout to Iddo is looking good, return journey to Oyingbo good at the moment while Total inward Adekunle intersection is looking good.         ","{'polarity': 0.5249999999999999, 'subjectivity': 0.6375000000000001, 'sentiment': 'Positive'}",0.5249999999999999,0.6375000000000001,Positive
2023-02-14 07:54:59+00:00,"        Ajasa command ekoro is busy now, Iyana Ekoro is busy due to high influx, movement inward Agbelekale is good but busy at intersection, movement inward Ile iwe is good down to Command but approaching command is busy.","{'polarity': 0.16794444444444442, 'subjectivity': 0.36038888888888887, 'sentiment': 'Positive'}",0.16794444444444442,0.36038888888888887,Positive
2023-02-14 07:55:00+00:00,"movement inward Dog center is busy but free inward Gospel Ikanla Oju odo but approaching Adefemi is busy due to alternation inward Church is steady, movement inward Oluwaga, Amule down to Megida Ayobo round about is good but delay at intersections.","{'polarity': 0.08861111111111111, 'subjectivity': 0.3663888888888889, 'sentiment': 'Positive'}",0.08861111111111111,0.3663888888888889,Positive
2023-02-14 07:55:25+00:00,Ishefun road inward Megida is busy but Free inward Oluwaga to Church roundabout.          ,"{'polarity': 0.25, 'subjectivity': 0.55, 'sentiment': 'Positive'}",0.25,0.55,Positive
2023-02-14 08:01:09+00:00,"        Costain inward Iganmu is ok.                              Iganmu inward Alaba Suuru is moving appreciably likewise the return journey,              Iganmu bridge inward Ijora Sifax, Ijora Bridge, Ijora 7up roundabout,...","{'polarity': 0.5, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.5,0.5,Positive
2023-02-14 08:01:10+00:00,"...Badia gaskiya road is moving steadily, Total bridge inward Water corporation is moving well but busy from Water corporation inward Ijora Olopa,  Iddo inward Ijora Olopa, connecting Eko bridge is moving appreciably but Eko bridge inward Ijora olopa is busy and ","{'polarity': 0.06666666666666667, 'subjectivity': 0.45, 'sentiment': 'Positive'}",0.06666666666666667,0.45,Positive
2023-02-14 08:01:10+00:00," inward Iddo/Carter bridge from Ijora olopa, Total bridge inward Iganmu and Costain is gtg.         ","{'polarity': 0.0, 'subjectivity': 0.75, 'sentiment': 'Neutral'}",0.0,0.75,Neutral
2023-02-14 08:48:51+00:00,"          A broken down containerised vehicle with battery problem along  Marina road by Davies junction. Dragging traffic backwards UBA roundabout, also those descending CMS bridge by UBA are affected as well.","{'polarity': -0.2777777777777778, 'subjectivity': 0.34444444444444444, 'sentiment': 'Negative'}",-0.2777777777777778,0.34444444444444444,Negative
2023-02-14 08:48:53+00:00,Effort  is on for removal while our officers are on scene managing the situation effectively.          ,"{'polarity': 0.6, 'subjectivity': 0.8, 'sentiment': 'Positive'}",0.6,0.8,Positive
2023-02-14 09:53:37+00:00,    There is a brokendown loaded truck having tyre problem on the side of the road at Marwa intersection inward Lekki with minimal impact on traffic. The owners are working on it as officers manage the traffic .     ,"{'polarity': -0.1, 'subjectivity': 0.6, 'sentiment': 'Negative'}",-0.1,0.6,Negative
2023-02-14 11:09:51+00:00,"    Movement from Otto Wharf inward  UBA is good to go. RRS to Coconut is also good.  First Gate, Second gate inward Liverpool Up is good.  Liverpool underground connecting Trebor is good.       ","{'polarity': 0.5083333333333333, 'subjectivity': 0.45555555555555566, 'sentiment': 'Positive'}",0.5083333333333333,0.45555555555555566,Positive
2023-02-14 11:09:52+00:00,One lane policy for trucks ongoing at Mr Biggs inward Wharf gate while the other lane is available for other road users.        ,"{'polarity': 0.05000000000000001, 'subjectivity': 0.3833333333333333, 'sentiment': 'Positive'}",0.05000000000000001,0.3833333333333333,Positive
2023-02-14 14:13:28+00:00,    Movement from Falomo inward Golden gate is slow due to alternation. Golden gate inward Bayokuku is an appreciable movement. Bayokuku inward Osborne moves slowly. Osborne inward Dolphin to ilubirin is faster.,"{'polarity': -0.025000000000000022, 'subjectivity': 0.43499999999999994, 'sentiment': 'Negative'}",-0.025000000000000022,0.43499999999999994,Negative
2023-02-14 14:13:29+00:00,Return trip from Osborne inward Osborne foreshore is good. Osborne foreshore inward Bayokuku is good. Bayokuku inward Golden gate is better. Golden gate inward Nnpc and Falomo bridge is a gradual movement due to a broken down car that has just been recovered.  ,"{'polarity': 0.22743055555555555, 'subjectivity': 0.4704861111111111, 'sentiment': 'Positive'}",0.22743055555555555,0.4704861111111111,Positive
2023-02-14 14:17:25+00:00,"  Your message is noted, we ‘ll inform our men on Lekki/Epe corridor.","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2023-02-14 14:28:53+00:00,"     It’s moving freely on College road except slight delay at Thomas Salako alternation point. Jungle inward Fagba is good up to Church bus stop, then slow inward the alternation point.","{'polarity': 0.15833333333333333, 'subjectivity': 0.4916666666666667, 'sentiment': 'Positive'}",0.15833333333333333,0.4916666666666667,Positive
2023-02-14 14:28:54+00:00,"Fagba enroute Ishaga is better, same as the return journey back to Station, then slow to Fagba point.  Fagba towards Agege is good.    ","{'polarity': 0.18, 'subjectivity': 0.325, 'sentiment': 'Positive'}",0.18,0.325,Positive
2023-02-14 15:59:11+00:00,"    The officials of ""Light up Lagos"" working at Independence Tunnel has caused traffic backlogs to Odoyalaro as their equipment occupied 50% on the main carriageway, though it's a gradual movement. ","{'polarity': 0.2833333333333333, 'subjectivity': 0.5166666666666666, 'sentiment': 'Positive'}",0.2833333333333333,0.5166666666666666,Positive
2023-02-14 15:59:12+00:00,"On the other side, the effect of the fuel queue on Mobolaji Bank-Anthony has caused traffic backlogs to Obanikoro via Anthony intersection, but good on the main carriageway. Towards Odoyalaro where the dilapidated expansion joint (close to new garage) is slow, then moves steadily","{'polarity': 0.12411616161616158, 'subjectivity': 0.4438131313131313, 'sentiment': 'Positive'}",0.12411616161616158,0.4438131313131313,Positive
2023-02-14 15:59:13+00:00,inwards Ojota bus stop as well. Ojota to Kosofe enroute Ketu is good to go.    ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-02-14 16:04:07+00:00,"    Picture of a loaded tipper that broke down at Alamutu inward Alamutu turning enroute Ishaga, This has dragged traffic backwards jungle, coupled with evening influx of vehicular flow. Recovery is currently ongoing.     ","{'polarity': -0.07777777777777779, 'subjectivity': 0.34444444444444444, 'sentiment': 'Negative'}",-0.07777777777777779,0.34444444444444444,Negative
2023-02-14 16:19:17+00:00,"      It’s now moving slowly on Akin Adeshola bridge, Alfred Rewane and Osborn road to connect Ilubirin, Same as Obalende bridge towards Ilubirin. Ilubirin enroute Third mainland bridge enroute Iyana Oworo is still encouraging.","{'polarity': -0.10000000000000002, 'subjectivity': 0.17499999999999996, 'sentiment': 'Negative'}",-0.10000000000000002,0.17499999999999996,Negative
2023-02-14 16:19:18+00:00,Traffic moves slowly from Iyana Oworo down to Ogudu and also to Alapere filling station due to fuel queue. It’s faster towards Tollgate but slow approaching the turning. Proceeding to Otedola bridge is moving steadily but slower from Otedola to Berger and Kara.  ,"{'polarity': -0.11898148148148151, 'subjectivity': 0.3273148148148148, 'sentiment': 'Negative'}",-0.11898148148148151,0.3273148148148148,Negative
2023-02-14 16:19:52+00:00,Recovered and left the location.  ,"{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2023-02-14 16:27:57+00:00,"     Traffic coming from Bolade Oshodi inward Ladipo, Shogunle is good but has built up towards PWD and  Airport turning. Pressure is already mounting at Airport bus stop due to activities of the yellow buses.","{'polarity': 0.19166666666666665, 'subjectivity': 0.325, 'sentiment': 'Positive'}",0.19166666666666665,0.325,Positive
2023-02-14 16:27:58+00:00,"Meanwhile it’s a good movement from National inward Ikeja Along and Ajayi Farm. Ajayi Farm is good to go at the moment while inward Ile Zik, Mangoro and Cement looks good as well. Return journey is still encouraging at the moment.     ","{'polarity': 0.6999999999999998, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.6999999999999998,0.6000000000000001,Positive
2023-02-14 16:33:42+00:00,     Busy Movement from Empire to Jibowu under bridge inward Herbert Malculey to Saint Agnes While  movement from sabo down to Adekunle intersection is looking good.,"{'polarity': 0.2148148148148148, 'subjectivity': 0.39629629629629637, 'sentiment': 'Positive'}",0.2148148148148148,0.39629629629629637,Positive
2023-02-14 16:33:43+00:00,The return journey from Adekunle intersection to panti signal light are busy at the moment.  Better movement from Alagomeji to Sabo by signal light alternation is on going.  Better movement to jibowu under bridge inward Fadeyi.  Yaba is looking good to Oyingbo.,"{'polarity': 0.4333333333333333, 'subjectivity': 0.55, 'sentiment': 'Positive'}",0.4333333333333333,0.55,Positive
2023-02-14 16:33:45+00:00,Bourjson round about to iddo is looking good While the return journey is busy at the moment.  Oyingbo to Adekunle intersection by Signal light is also busy.           ,"{'polarity': 0.22000000000000003, 'subjectivity': 0.45999999999999996, 'sentiment': 'Positive'}",0.22000000000000003,0.45999999999999996,Positive
2023-02-14 16:55:17+00:00,      Nitel inward Total is good to go likewise the return return journey back to abattoir is good to go.   Total inward Oke koto is good to go also the return journey is in good shape.  Oke koto inward Sofunde is good to go,"{'polarity': 0.4375, 'subjectivity': 0.5625, 'sentiment': 'Positive'}",0.4375,0.5625,Positive
2023-02-14 16:55:18+00:00,also the return journey is fine.   Oke koto inward Oniwaya is good to go likewise the return journey.   Descending from the bridge enroute Oba ogunji inward Odo eran is good to go for now likewise the return journey back to pencinema.,"{'polarity': 0.45416666666666666, 'subjectivity': 0.42500000000000004, 'sentiment': 'Positive'}",0.45416666666666666,0.42500000000000004,Positive
2023-02-14 16:55:19+00:00,Odo eran inward marketing is good to go likewise the return journey.   Marketing inward stadium enroute maternity inward balogun pencinema is good to go.   Marketing inward akilo enroute ascon junction inward acme down to fumec is good to go.,"{'polarity': 0.48611111111111105, 'subjectivity': 0.5222222222222224, 'sentiment': 'Positive'}",0.48611111111111105,0.5222222222222224,Positive
2023-02-14 16:55:20+00:00,The return journey from fumec enroute metal box is good to go likewise wemco junction down to Odo eran is in good shape.   Mobile Asade in and out is good to go for now.   Mobile inward dangote U-turn is good to go likewise the return journey.,"{'polarity': 0.5288888888888889, 'subjectivity': 0.5377777777777779, 'sentiment': 'Positive'}",0.5288888888888889,0.5377777777777779,Positive
2023-02-14 16:55:22+00:00,Guinness junction inward magoro Asade is good to go also the return journey is in good shape.  Mangoro Asade in and out is cool and calm at the moment.   Capitol inward Oniwaya is good to go likewise the return journey.,"{'polarity': 0.55, 'subjectivity': 0.64, 'sentiment': 'Positive'}",0.55,0.64,Positive
2023-02-14 16:55:23+00:00,Adequate structure is on ground.  No record of impediment within the zone for now.            ,"{'polarity': 0.3333333333333333, 'subjectivity': 0.3333333333333333, 'sentiment': 'Positive'}",0.3333333333333333,0.3333333333333333,Positive
2023-02-14 17:05:10+00:00,"     From Sabo Roundabout to Onimalu enroute Alaka down to Itamaga Intersection is good to go likewise the return journey.   From Itamaga Intersection to traffic light is being regulated by the alternations by the traffic light to Elepe,","{'polarity': 0.33611111111111114, 'subjectivity': 0.5722222222222222, 'sentiment': 'Positive'}",0.33611111111111114,0.5722222222222222,Positive
2023-02-14 17:05:11+00:00,"towards Ginti down to Ijede both inward and outward is a smooth movement.  From Itamaga T-junction enroute Lasustech third gate is a slow movement, from Lasustech third gate to Lucky Fibre, down to Maya enroute Adamo, Imota down to Agbowa is a free","{'polarity': 0.04074074074074072, 'subjectivity': 0.3777777777777777, 'sentiment': 'Positive'}",0.04074074074074072,0.3777777777777777,Positive
2023-02-14 17:05:12+00:00,movement while the return journey is equally good except approaching Lasustech third gate.  Structures are on ground doing the needful while there is no record impediment at this hour.           ,"{'polarity': 0.2333333333333333, 'subjectivity': 0.20000000000000004, 'sentiment': 'Positive'}",0.2333333333333333,0.20000000000000004,Positive
2023-02-14 17:08:25+00:00,"     Traffic is busy now at kudirat abiola way from Ojota to welfare and Ikosi junction.   Movement from Ikosi road junction to clay, Alausa is good but after Alausa U turn toward radio is busy due to the alternation.","{'polarity': 0.19374999999999998, 'subjectivity': 0.39375000000000004, 'sentiment': 'Positive'}",0.19374999999999998,0.39375000000000004,Positive
2023-02-14 17:08:26+00:00,"The Return journey is on a good movement to ojota but just a little bit slow at Ikosi and Welfare traffic light.   Welfare through Opebi link bridge inward and outward Adebola house is also busy for now.   Sheraton link bridge inward salvation, Adebola house,","{'polarity': 0.1425, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.1425,0.5,Positive
2023-02-14 17:08:27+00:00,Toyin Round About and Allen avenue down to Allen intersection is busy but the return journey is good movement.   Aromire road is very busy for now. Obafemi Awolowo from Balogun bus stop toward Allen intersection.,"{'polarity': 0.11488888888888886, 'subjectivity': 0.39577777777777784, 'sentiment': 'Positive'}",0.11488888888888886,0.39577777777777784,Positive
2023-02-14 17:08:29+00:00,Traffic officers are at their various duty points doing the needful.           ,"{'polarity': 0.0, 'subjectivity': 0.5, 'sentiment': 'Neutral'}",0.0,0.5,Neutral
2023-02-14 17:12:02+00:00,     From Oke Afa inward Randuk is good.  From Randuk to Jakande gate is moving slowly due to motorist and market activities around Gate.  We have a good movement from gate to  NNPC junction While from the Tennis club towards Mobostic and,"{'polarity': 0.425, 'subjectivity': 0.525, 'sentiment': 'Positive'}",0.425,0.525,Positive
2023-02-14 17:12:02+00:00,NNPC depot is a slow movement due to the alternation around  depot junction.  From NEPA to iyana ejigbo towards powerline is good down to ile iwe.,"{'polarity': 0.02986111111111108, 'subjectivity': 0.41597222222222224, 'sentiment': 'Positive'}",0.02986111111111108,0.41597222222222224,Positive
2023-02-14 17:12:03+00:00,At ile-iwe inward synagogue is good while there is a slow movement from synagogue inward ikon due to market activities and alternation around ikotun intersection.           ,"{'polarity': 0.09166666666666663, 'subjectivity': 0.4583333333333333, 'sentiment': 'Positive'}",0.09166666666666663,0.4583333333333333,Positive
2023-02-14 17:45:29+00:00,"     Traffic all the way from Marine beach bridge inward journey to area B is good to go while from area B down to hairway to flour Mills to eleganza roundabout, articulated trucks are on a single lane but the other lane is","{'polarity': 0.08700396825396825, 'subjectivity': 0.3695436507936508, 'sentiment': 'Positive'}",0.08700396825396825,0.3695436507936508,Positive
2023-02-14 17:45:30+00:00,available for others road user's while from eleganza to connect Etisalat dawn to Mr Biggs is also looking good.  From eleganza to connect wharf gate proper is busy due to the high influence of articulated trucks moving into the Port.,"{'polarity': 0.20583333333333334, 'subjectivity': 0.3858333333333333, 'sentiment': 'Positive'}",0.20583333333333334,0.3858333333333333,Positive
2023-02-14 17:45:31+00:00,The return trip from wharf gate back to eleganza to flour Mills to hairway down to Leventis corridor to connect marine beach,"{'polarity': -0.07777777777777779, 'subjectivity': 0.14444444444444446, 'sentiment': 'Negative'}",-0.07777777777777779,0.14444444444444446,Negative
2023-02-14 17:45:34+00:00,likewise to connect ijora bridge outward Apapa is good to go.  No record of impediment for now            ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-02-14 18:33:54+00:00,"      Costain inward iganmu is good to go  Iganmu bridge inward Doyin is moving appreciably but busy from Doyin inward orile due to the bus stop activities.  Traffic after orile inward Alaba suuru, traffic is good to go likewise the return journey","{'polarity': 0.34375, 'subjectivity': 0.46875000000000006, 'sentiment': 'Positive'}",0.34375,0.46875000000000006,Positive
2023-02-14 18:33:54+00:00,"Iganmu bridge inward ijora sifax, ijora bridge , ijora 7up roundabout is moving steadily.                                    Total bridge inward ijora olopa is in a good shape likewise the journey from iddo inward ijora olopa connecting eko bridge by lawma junction.","{'polarity': 0.35, 'subjectivity': 0.675, 'sentiment': 'Positive'}",0.35,0.675,Positive
2023-02-14 18:33:57+00:00,"Eko bridge inward ijora olopa , ijora oloye , high bridge is good to go.","{'polarity': 0.43, 'subjectivity': 0.5700000000000001, 'sentiment': 'Positive'}",0.43,0.5700000000000001,Positive
2023-02-14 18:33:58+00:00,Total bridge inward iganmu and costain is moving appreciably  No record of Impediment for now while officers are on ground doing the needful.           ,"{'polarity': 0.0, 'subjectivity': 0.75, 'sentiment': 'Neutral'}",0.0,0.75,Neutral
2023-02-14 18:39:42+00:00,"   A quick traffic update from Alausa secretariat. We are still having a busy movement on Lateef Jakande Road Agidingbi from coca cola junction, LTV 8, Daily Times, Mobil, Cadbury junction, Lakayana junction to wempco junction is busy at this moment, ","{'polarity': 0.13333333333333333, 'subjectivity': 0.275, 'sentiment': 'Positive'}",0.13333333333333333,0.275,Positive
2023-02-14 18:39:43+00:00,"this is due to the high influx from return journey movement.  Manual alternation is still ongoing at wempco junction, Lakayana and Cadbury junction respectively.   Omole gate and omole roundabouts are good to go.   The return journey is on a good note for now.","{'polarity': 0.28700000000000003, 'subjectivity': 0.44299999999999995, 'sentiment': 'Positive'}",0.28700000000000003,0.44299999999999995,Positive
2023-02-14 18:39:45+00:00,"We still have it busy on Adeniyi Jones from Allen intersection, Aromire, Akora Villa to Hacco is busy at this moment, nothing to worry about .  We equally have it busy on Dr Nurudeen to connect Otedola under bridge and  Japoul house for now due to the backlog from the","{'polarity': 0.03500000000000001, 'subjectivity': 0.305, 'sentiment': 'Positive'}",0.03500000000000001,0.305,Positive
2023-02-14 18:39:46+00:00,Otedola bridge.   This is the major area traffic is being experienced for now.   No record of Impediment for now.           ,"{'polarity': 0.43125, 'subjectivity': 0.7, 'sentiment': 'Positive'}",0.43125,0.7,Positive
2023-02-14 19:06:48+00:00,      Traffic is slightly busy around Charity Intersection at this hour.   Charity connecting Abule Egba MOBIL is steady. The stretch of Abule Egba-Ajegunle corridor both inward and outward is good with little delay around Meiran inward Toll Gate.,"{'polarity': 0.19479166666666664, 'subjectivity': 0.47500000000000003, 'sentiment': 'Positive'}",0.19479166666666664,0.47500000000000003,Positive
2023-02-14 19:07:07+00:00,"Return journey from Ajegunle down to Abule Egba is good.  Oja Oba, Charity down to Abbattoir is good.  Ilepo corridor both inward and outward is steady.         ","{'polarity': 0.2511111111111111, 'subjectivity': 0.4555555555555556, 'sentiment': 'Positive'}",0.2511111111111111,0.4555555555555556,Positive
2023-02-14 19:13:17+00:00,"      A loaded truck has broken down with mechanical fault on Iyanaipaja-Ayobo road, after Kokumo bus stop, inward Moshalasi r/bout. The impediment is occupying 50 percent of the road.  Effort has commenced towards evacuation.    ","{'polarity': -0.2777777777777778, 'subjectivity': 0.34444444444444444, 'sentiment': 'Negative'}",-0.2777777777777778,0.34444444444444444,Negative
2023-02-14 19:40:25+00:00,PRESS RELEASE  LASTMA RESCUES ANOTHER 3 SERIOUS ACCIDENT VICTIMS AT DOPEMU AREA OF LAGOS.  Operatives of the Lagos State Traffic Management Authority (LASTMA) today rescued another 3 serious accident victims at Dopemu underneath the bridge inward Iyana-Ipaja area of Lagos. ,"{'polarity': -0.3333333333333333, 'subjectivity': 0.6666666666666666, 'sentiment': 'Negative'}",-0.3333333333333333,0.6666666666666666,Negative
2023-02-14 19:41:48+00:00,The lone accident which occurred around 3:15pm today involved a Lagos painted Volkswagen commercial bus with registration no GGE 569 AS.  A 60 years old woman selling a roasted plantain by the road-side popularly called 'Iya Oni-boli' and 2 other passersby including a school boy ,"{'polarity': 0.14375, 'subjectivity': 0.36875, 'sentiment': 'Positive'}",0.14375,0.36875,Positive
2023-02-14 19:42:09+00:00,were seriously injured  and rushed to a nearby hospital by another private car owner for an immediate medical treatment.  Preliminary investigation revealed that the lone Volkswagen commercial bus (GGE 569 AS) lost control as a result of a break failure and over speeding.,"{'polarity': -0.13, 'subjectivity': 0.2683333333333333, 'sentiment': 'Negative'}",-0.13,0.2683333333333333,Negative
2023-02-14 19:42:30+00:00,The Head of Lastma (Alpha) around Dopemu Mr. Amusa Mukaila Owoyemi who led the Lastma rescue team confirmed that the driver of the  accidented Volkswagen commercial bus was immediately handed over to Policemen from Dopemu Police Station while his vehicle was quickly removed,"{'polarity': 0.24444444444444446, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.24444444444444446,0.5,Positive
